step,wallclock_seconds,split,layer,mean_l2_norm
1140,182.785442119,train,0,20.949270248413086
1140,182.785442119,train,1,20.493051528930664
1140,182.785442119,train,2,20.502216339111328
1140,182.785442119,train,3,28.493724822998047
1150,184.312990912,train,0,20.93256378173828
1150,184.312990912,train,1,20.476308822631836
1150,184.312990912,train,2,20.487258911132812
1150,184.312990912,train,3,28.51769256591797
1160,185.84313879500002,train,0,20.921772003173828
1160,185.84313879500002,train,1,20.460826873779297
1160,185.84313879500002,train,2,20.46505355834961
1160,185.84313879500002,train,3,28.529552459716797
1170,187.376000979,train,0,20.907114028930664
1170,187.376000979,train,1,20.44393539428711
1170,187.376000979,train,2,20.45160484313965
1170,187.376000979,train,3,28.539627075195312
1180,188.904646331,train,0,20.891202926635742
1180,188.904646331,train,1,20.42607307434082
1180,188.904646331,train,2,20.434816360473633
1180,188.904646331,train,3,28.545684814453125
1190,190.435374203,train,0,20.877376556396484
1190,190.435374203,train,1,20.409229278564453
1190,190.435374203,train,2,20.41537857055664
1190,190.435374203,train,3,28.55391502380371
1200,191.96146788200002,train,0,20.864654541015625
1200,191.96146788200002,train,1,20.396509170532227
1200,191.96146788200002,train,2,20.398616790771484
1200,191.96146788200002,train,3,28.564308166503906
1200,192.01797926,valid,0,20.863361358642578
1200,192.01797926,valid,1,20.393875122070312
1200,192.01797926,valid,2,20.397846221923828
1200,192.01797926,valid,3,28.570148468017578
1210,193.543007584,train,0,20.849159240722656
1210,193.543007584,train,1,20.375673294067383
1210,193.543007584,train,2,20.381174087524414
1210,193.543007584,train,3,28.57181167602539
1220,195.071128969,train,0,20.837013244628906
1220,195.071128969,train,1,20.35956382751465
1220,195.071128969,train,2,20.363487243652344
1220,195.071128969,train,3,28.573123931884766
1230,196.597231905,train,0,20.820018768310547
1230,196.597231905,train,1,20.342498779296875
1230,196.597231905,train,2,20.348033905029297
1230,196.597231905,train,3,28.591957092285156
1240,198.122133287,train,0,20.80365562438965
1240,198.122133287,train,1,20.329524993896484
1240,198.122133287,train,2,20.33342170715332
1240,198.122133287,train,3,28.58887481689453
1250,199.647720332,train,0,20.78936195373535
1250,199.647720332,train,1,20.310680389404297
1250,199.647720332,train,2,20.315746307373047
1250,199.647720332,train,3,28.59075927734375
1260,201.174156871,train,0,20.77368927001953
1260,201.174156871,train,1,20.295040130615234
1260,201.174156871,train,2,20.29462432861328
1260,201.174156871,train,3,28.608169555664062
1270,202.70210171300002,train,0,20.76148223876953
1270,202.70210171300002,train,1,20.280282974243164
1270,202.70210171300002,train,2,20.28142547607422
